brand_model,year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url,condition_score
رنو تندر 90 (L90 لوگان) E1,1387,400000,950000000,5,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84%DB%B9%DB%B0%D9%85%D8%AF%D9%84-%DB%B8%DB%B7/gax0HZYW?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gax0HZYW_N,90.0
رنو تندر 90 (L90 لوگان) E2,1393,264000,1320000000,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/l90-e2-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88/gaoAOhoA?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaoAOhoA_P,90.0
رنو تندر 90 (L90 لوگان) E1,1388,260000,980000000,4,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88/gaHtmTd4?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHtmTd4_N,100.0
رنو تندر 90 (L90 لوگان) E2,1396,156000,1350000000,1,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AA%D9%86%D8%AF%D8%B1-%DB%B9%DB%B0/gaHBXOyB?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHBXOyB_N,70.0
رنو تندر 90 (L90 لوگان) E2,1390,250000,1100000000,12,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B0/gaGFEk0J?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGFEk0J_N,90.0
رنو تندر 90 (L90 لوگان) E2,1390,330000,1295000000,9,دنده‌ای,تعمیر شده,سالم,تمام‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D8%A7%D9%8490%D9%85%D8%AF%D9%8490/gaCFEjkC?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaCFEjkC_N,15.0
رنو تندر 90 (L90 لوگان) E2,1396,165000,1650000000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%DB%8C%DB%8C-%D9%88-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/gaG5T14P?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG5T14P_N,90.0
رنو تندر 90 (L90 لوگان) E2,1397,175200,1850000000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-97-%D9%81%D8%A7%D8%A8%D8%B1%DB%8C%DA%A9/gaGJnnv3?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGJnnv3_N,90.0
رنو تندر 90 (L90 لوگان) E2,1394,170000,1480000000,6,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/l90-%D9%85%D8%AF%D9%84-94/gaG5jTVJ?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG5jTVJ_N,80.0
رنو تندر 90 (L90 لوگان) E2,1392,260000,1400000000,2,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AE%D9%88%D8%AF%D8%B1%D9%88/gaGxzFme?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGxzFme_N,90.0
رنو تندر 90 پلاس اتوماتیک,1396,220000,1400000000,3,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-%D9%BE%D9%84%D8%A7%D8%B3-%D8%B3%D9%81%DB%8C%D8%AF/gaG1p1vc?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG1p1vc_N,80.0
رنو تندر 90 (L90 لوگان) E2,1389,350000,120000000,1,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-89/gaG18qE8?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG18qE8_N,50.0
رنو تندر 90 (L90 لوگان) E0,1386,300000,1000000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%B2%DB%8C%D8%B1-%D8%AE%D8%A7%DA%A9%DB%8C-%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C/gaGlLtc6?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGlLtc6_N,90.0
,,0,,0,,,,,,https://divar.ir/v/l90-%D9%85%D8%AF%D9%84%DB%B9%DB%B7/gah8avut?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gah8avut_N,70.0
رنو تندر 90 (L90 لوگان) E2,1390,290000,900000000,0,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90-%D9%85%D8%AF%D9%84-90-%D8%B3%D9%81%DB%8C%D8%AF-%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C/gaHtG9d1?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHtG9d1_N,60.0
رنو تندر 90 (L90 لوگان) E2,1390,233000,1300000000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88/gaE1kevD?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaE1kevD_N,90.0
رنو تندر 90 (L90 لوگان) E2,1387,310000,805000000,10,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%DB%B8%DB%B7e2%D8%AF%D9%88-%D9%84%DA%A9-%D8%B1%D9%86%DA%AF/gaGxT_Hd?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGxT_Hd_N,90.0
رنو تندر 90 (L90 لوگان) E2,1395,135000,1490000000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-95/gaGBJ4Hw?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGBJ4Hw_N,90.0
رنو تندر 90 (L90 لوگان) E2,1390,205000,1150000000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B1%D9%86%D9%88-%D8%AA%D9%86%D8%AF%D8%B1-%DB%B9%DB%B0-lp-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0-%D8%AA%D9%85%DB%8C%D8%B2/gaG1Z2C7?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG1Z2C7_N,90.0
رنو تندر 90 (L90 لوگان) E2,1390,240000,1080000000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0-%D8%A8%D9%87-%D8%B4%D8%B1%D8%B7/gaGhr2jK?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGhr2jK_N,90.0
رنو تندر 90 (L90 لوگان) E2,1392,90000,700000000,0,اتوماتیک,,تعیین‌نشده,تصادفی,تعیین‌نشده,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%AA%D8%B5%D8%A7%D8%AF%D9%81%DB%8C/gaGFaAKz?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGFaAKz_N,10.0
رنو تندر 90 (L90 لوگان) E2,1394,254000,1620000000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B9%DB%B4/gaHt2uSa?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHt2uSa_N,90.0
رنو تندر 90 (L90 لوگان) E2,1391,240000,1100000000,8,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B9%DB%B1/gaGNnTsi?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGNnTsi_N,90.0
رنو تندر 90 (L90 لوگان) E2,1398,79000,1950000000,9,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B9%DB%B8/gaHhHHBb?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHhHHBb_N,100.0
رنو تندر 90 (L90 لوگان) E2,1395,172000,1750000000,3,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,تعیین‌نشده,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-e2/gaGxI5Su?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGxI5Su_N,90.0
رنو تندر 90 (L90 لوگان) E2,1390,237000,1200000000,7,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0/gaGtmWrH?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGtmWrH_N,80.0
رنو تندر 90 (L90 لوگان) E2,1390,45000,1550000000,3,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AE%D9%88%D8%AF%D8%B1%D9%88-%D8%A7%D9%84-90/gaG9k4lD?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG9k4lD_N,90.0
رنو تندر 90 (L90 لوگان) E1,1387,215000,950000000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%81%D8%B1%D8%A7%D9%86%D8%B3%D9%88%DB%8C-%D9%85%D8%AF%D9%84-87-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF/gaGdJJR2?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGdJJR2_N,90.0
رنو تندر 90 (L90 لوگان) E2,1390,214000,1050000000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-90/gaGJ31TE?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGJ31TE_N,90.0
رنو تندر 90 (L90 لوگان) E2,1394,208000,1340000000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%B1%D9%86%D9%88-%D8%A7%D9%84-%DB%B9%DB%B0-%D8%AA%D9%85%DB%8C%D8%B2-%D9%88-%D8%B3%D8%A7%D9%84%D9%85/ga7w3bnO?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_ga7w3bnO_N,80.0
رنو تندر 90 (L90 لوگان) E2,1391,180000,4000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90-%D8%AA%D9%85%DB%8C%DB%8C%D8%B2-%D9%88-%D8%AE%D9%88%D9%86%DA%AF%DB%8C-%DA%A9%D8%A7%D8%B1%D9%85%D9%86%D8%AF%DB%8C-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA91-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaHBnQqp?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHBnQqp_N,90.0
رنو تندر 90 (L90 لوگان) E2,1397,83000,1800000000,12,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%D9%88-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF-%D9%85%D8%AF%D8%A7%D8%B1%DA%A9-%DA%A9%D8%A7%D9%85%D9%84/gaGxb3zK?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGxb3zK_N,90.0
رنو تندر 90 (L90 لوگان) E1,1388,290000,935000000,4,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%8490-%D9%85%D8%AF%D9%8488/ga-4cFSj?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_ga-4cFSj_N,80.0
رنو تندر 90 (L90 لوگان) E2,1391,209000,1300000000,8,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-91/gaGhJUdi?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGhJUdi_N,90.0
رنو تندر 90 (L90 لوگان) E2,1390,148000,950000000,1,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B1%D9%86%D9%88-%D8%AA%D9%86%D8%AF%D8%B1-%D8%A7%D9%84-%DB%B9%DB%B0-e2-%D8%A8%DA%A9%D8%B1-%DB%B1%DB%B4%DB%B8-%D8%AA%D8%A7-%DA%A9%D8%A7%D8%B1-%D8%AF%D8%B1-%D8%AD%D8%AF-%D8%B5%D9%81%D8%B1/gaGRYDy_?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGRYDy__N,90.0
رنو تندر 90 (L90 لوگان) E2,1394,172000,1580000000,0,,,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84%DB%B9%DB%B0-e2-%D9%81%D9%88%D9%84-%D9%85%D8%AF%D9%84%DB%B9%DB%B4/gatIbb3G?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gatIbb3G_N,90.0
رنو تندر 90 (L90 لوگان) E1,1387,360000,1020000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B8%DB%B7/gaGt-F1D?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGt-F1D_N,80.0
رنو تندر 90 (L90 لوگان) E2,1388,220000,920000000,7,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۵ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-88/gaH103Qz?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaH103Qz_N,70.0
رنو تندر 90 پلاس اتوماتیک,1396,1000,1890000000,3,,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D9%88%D8%B1%DB%8C-%D8%AA%D9%86%D8%AF%D8%B1-90-%D9%BE%D9%84%D8%A7%D8%B3-%D9%85%D8%AF%D9%84-96-%D8%B3%D8%A7%D9%84%D9%85/gaGtKeR7?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGtKeR7_N,90.0
رنو تندر 90 (L90 لوگان) E2,1389,305000,1100000000,11,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%DB%B8%DB%B9/gaGFZ5CW?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGFZ5CW_N,90.0
رنو تندر 90 (L90 لوگان) E2,1396,150000,1450000000,7,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-96-%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%DB%8C%DB%8C/gaGZFjQf?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGZFjQf_N,80.0
رنو تندر 90 (L90 لوگان) E2,1396,93000,1700000000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%8490%D8%AA%D9%86%D8%AF%D8%B190-e2/gaGxJQcz?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGxJQcz_N,90.0
رنو تندر 90 (L90 لوگان) E2,1395,337000,1370000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D8%AA%D9%88%D9%85%D8%A8%DB%8C%D9%84-%D9%81%D8%B1%D9%88%D8%B4%DB%8C/gaGxCMEX?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGxCMEX_N,90.0
رنو تندر 90 (L90 لوگان) E2,1396,380000,950000000,9,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90%D8%AA%D9%85%D8%A7%D9%85-%D8%B1%D9%86%DA%AF/gaGpGTxe?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGpGTxe_N,30.0
رنو تندر 90 (L90 لوگان) E1,1386,178000,958000000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-%DB%B9%DB%B0-%D9%85%D8%AF%D9%84-%D8%A7%D8%AE%D8%B1-%DB%B8%DB%B6-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88%DB%8C%DB%8C/gaHVmjMv?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHVmjMv_N,90.0
رنو تندر 90 (L90 لوگان) E2,1396,114000,1640000000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF-%D9%88-%D8%AE%DB%8C%D9%84%DB%8C-%D8%AE%DB%8C%D9%84%DB%8C-%D8%AA%D9%85%DB%8C%D8%B2/gaGFE0KV?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGFE0KV_N,90.0
رنو تندر 90 (L90 لوگان) E1,1387,315000,825000000,12,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90/gaHNWj48?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHNWj48_N,90.0
رنو تندر 90 (L90 لوگان) E2,1390,300000,1100000000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0e2/gavs5PJz?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gavs5PJz_N,90.0
رنو تندر 90 (L90 لوگان) E2,1389,330000,1250000000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%B1%D9%86%D9%88-%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B9/gaGdDUq3?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGdDUq3_N,90.0
رنو تندر 90 (L90 لوگان) E1,1387,335000,850000000,10,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84%DB%B9%DB%B0/gaHpHP3z?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHpHP3z_N,50.0
رنو تندر 90 (L90 لوگان) E2,1397,78000,2000000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%AE%D9%88%D8%AF%D8%B1%D9%88%DB%8C%DB%8C-%D8%A7%D8%B3%D8%AA%D8%AB%D9%86%D8%A7%DB%8C%DB%8C/gaGtqj7J?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGtqj7J_N,90.0
رنو تندر 90 (L90 لوگان) E1,1391,200000,1185000000,8,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF/gaGl43yd?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGl43yd_N,80.0
رنو تندر 90 (L90 لوگان) اتوماتیک,1394,135000,1498000000,6,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%AA%D9%86%D8%AF%D8%B1-%DB%B9%DB%B0-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA-%DB%B1%DB%B3%DB%B9%DB%B4/gaCRnvY-?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaCRnvY-_N,90.0
رنو تندر 90 (L90 لوگان) E2,1396,152000,1850000000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A7%D9%84-%D9%86%D9%88%D8%AF/gaG9j_o0?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG9j_o0_N,90.0
رنو تندر 90 (L90 لوگان) E2,1395,207000,1500000000,12,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-%D8%A8%DB%8C-%D8%B1%D9%86%DA%AF-%D8%B3%D9%84%D8%A7%D9%85%D8%AA-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1/gaGVIOFY?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGVIOFY_N,100.0
رنو تندر 90 (L90 لوگان) E2,1395,128000,1390000000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-%D9%86%D9%88%D8%AF-e2-l90/gaGljtXM?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGljtXM_N,90.0
رنو تندر 90 (L90 لوگان) E1,1387,340000,927000000,5,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%8490-%D9%85%D8%AF%D9%84-87-%D9%81%D8%B1%D8%A7%D9%86%D8%B3%D9%88%DB%8C-%D9%88%D8%A7%D8%B1%D8%AF%D8%A7%D8%AA%DB%8C/Qa5_KWZy?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_Qa5_KWZy_N,90.0
رنو تندر 90 (L90 لوگان) E2,1396,172000,1700000000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%88%DB%8C%DA%98%D9%87-%D8%A7%D9%84-%D9%86%D9%88%D8%AF/gaHZSlAm?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHZSlAm_N,90.0
رنو تندر 90 (L90 لوگان) E1,1390,270000,950000000,10,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%D9%85%D8%AF%D9%84-90/gaHxF0JD?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaHxF0JD_N,90.0
رنو تندر 90 (L90 لوگان) E1,1387,260000,1300000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%DB%8C%DA%A9-%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%D8%A7%D9%84-%D9%86%D9%88%D8%AF/gaGVsu1f?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGVsu1f_N,90.0
رنو تندر 90 (L90 لوگان) E2,1388,240000,819000000,6,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,https://divar.ir/v/%D8%A7%D9%84-90-%D9%85%D8%AF%D9%84-88/gaGlFCMv?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaGlFCMv_N,30.0
رنو تندر 90 (L90 لوگان) E2,1396,140000,1860000000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/l90-96%D8%B1%D9%86%D9%88-%D8%AA%D9%86%D8%AF%D8%B1/gaG9Xi3L?tracker_session_id=fe2ac28d-e7b4-4bde-860b-871906962000_gaG9Xi3L_N,90.0
